"edge_id","source","target","relationship_type","relationship_label","weight","source_table","source_row_id","instrument","article","domestic_norm","domestic_article","anchoring_level","gap_type","confidence_level","review_status","notes"
"E_4b9361df","MEX_PROV_LGS_ART184_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART184_001","Ley General de Salud","Art. 184, fracciones I-V","","","","","","","Secretaría de Salud; autoridades sanitarias; entidades federativas; municipios"
"E_5462c64e","MEX_PROV_LGS_ART184_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_LGS_ART184_001","Ley General de Salud","Art. 184, fracciones I-V","","","","","","","SS extraordinary powers: command all levels of authority; regulate gatherings and movement; control all transport; use a…"
"E_e4a49b84","MEX_PROV_LGS_ART184_001","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_LGS_ART184_001","Ley General de Salud","Art. 184, fracciones I-V","","","","","","","SS duty to maintain permanently trained and updated special brigades"
"E_c5b81b19","MEX_PROV_LGS_ART184_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_LGS_ART184_001","Ley General de Salud","Art. 184, fracciones I-V","","","","","","","Extraordinary action activated by prior declaration under Arts. 181-183"
"E_d913007a","MEX_PROV_LGS_ART184_001","MEX_ACTOR_SS_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_LGS_ART184_001","Ley General de Salud","Art. 184, fracciones I-V","","","","","","","SS commands federal, state and municipal authorities during extraordinary action; cross-sector use of transport and comm…"
"E_e8f4180e","MEX_PROV_LGS_ART351_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART351_001","Ley General de Salud","Art. 351","","","","","","","Secretaría de Salud"
"E_ee1ebc74","MEX_PROV_LGS_ART351_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_LGS_ART351_001","Ley General de Salud","Art. 351","","","","","","","Sanidad internacional services governed by hierarchy: LGS + reglamentos + NOMs + international treaties"
"E_9e003245","MEX_PROV_LGS_ART351_001","MEX_ACTOR_SS_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_LGS_ART351_001","Ley General de Salud","Art. 351","","","","","","","Explicit incorporation of international treaties (including IHR) into sanidad internacional legal framework"
"E_90b35e3f","MEX_PROV_LGS_ART352_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART352_001","Ley General de Salud","Art. 352","","","","","","","Secretaría de Salud; INM"
"E_04799a29","MEX_PROV_LGS_ART352_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_LGS_ART352_001","Ley General de Salud","Art. 352","","","","","","","SS operational mandate for all international sanitary services at maritime ports, airports, border communities and autho…"
"E_1e0e8c1c","MEX_PROV_LGS_ART352_001","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_LGS_ART352_001","Ley General de Salud","Art. 352","","","","","","","SS duty to operate sanidad internacional services at all points of entry"
"E_e77b24f0","MEX_PROV_LGS_ART352_001","MEX_ACTOR_SS_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_LGS_ART352_001","Ley General de Salud","Art. 352","","","","","","","SS-INM coordination implied (migration + sanitary services at same points of entry)"
"E_12939181","MEX_PROV_LGS_ART359_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_LGS_ART359_001","Ley General de Salud","Art. 359","","","","","","","Secretaría de Salud"
"E_1e7b276d","MEX_PROV_LGS_ART359_001","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_LGS_ART359_001","Ley General de Salud","Art. 359","","","","","","","SS statutory duty to notify WHO of: all sanidad internacional measures (temporary or permanent); IHR-listed disease case…"
"E_13ccecb0","MEX_PROV_LGS_ART359_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_LGS_ART359_001","Ley General de Salud","Art. 359","","","","","","","Notification to WHO 'with due opportunity' for epidemiological surveillance information; notification of all sanitary me…"
"E_d3945416","MEX_PROV_LGS_ART359_001","MEX_ACTOR_SS_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_LGS_ART359_001","Ley General de Salud","Art. 359","","","","","","","SS-WHO direct notification channel (statutory basis)"
"E_711357c7","MEX_PROV_LOAPF_ART026_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART026_001","Ley Orgánica de la Administración Pública Federal","Artículo 26","","","","","","","Poder Ejecutivo; Secretaría de Gobernación; Secretaría de Relaciones Exteriores; Secretaría de Salud"
"E_02d527a7","MEX_PROV_LOAPF_ART026_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART026_001","Ley Orgánica de la Administración Pública Federal","Artículo 26","","","","","","","establece las secretarías de Estado que integran la Administración Pública Federal centralizada"
"E_3747a2cc","MEX_PROV_LOAPF_ART028_001","MEX_ACTOR_SRE_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART028_001","Ley Orgánica de la Administración Pública Federal","Artículo 28","","","","","","","Secretaría de Relaciones Exteriores; Administración Pública Federal"
"E_7e8811ea","MEX_PROV_LOAPF_ART028_001","MEX_ACTOR_SRE_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART028_001","Ley Orgánica de la Administración Pública Federal","Artículo 28","","","","","","","conducir la política exterior; intervenir en tratados, acuerdos y convenciones internacionales; representar a México ant…"
"E_3696f905","MEX_PROV_LOAPF_ART028_001","MEX_ACTOR_SRE_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_LOAPF_ART028_001","Ley Orgánica de la Administración Pública Federal","Artículo 28","","","","","","","asegurar la coordinación de acciones en el exterior de las dependencias federales"
"E_6691d4cc","MEX_PROV_LOAPF_ART028_001","MEX_ACTOR_SRE_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_LOAPF_ART028_001","Ley Orgánica de la Administración Pública Federal","Artículo 28","","","","","","","SRE coordina actuación exterior de todas las dependencias federales en materia de tratados internacionales"
"E_c7cce786","MEX_PROV_LOAPF_ART039_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART039_001","Ley Orgánica de la Administración Pública Federal","Artículo 39","","","","","","","Secretaría de Salud; Sistema Nacional de Salud; Administración Pública Federal"
"E_644ffbfc","MEX_PROV_LOAPF_ART039_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART039_001","Ley Orgánica de la Administración Pública Federal","Artículo 39","","","","","","","elaborar y conducir política nacional de salud pública y salubridad general; planear, normar, coordinar y evaluar el Sis…"
"E_2aa68b4a","MEX_PROV_LOAPF_ART039_001","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_LOAPF_ART039_001","Ley Orgánica de la Administración Pública Federal","Artículo 39","","","","","","","coordinar programas de servicios a la salud; asegurar cumplimiento del derecho a la protección de la salud"
"E_00c0de70","MEX_PROV_LOAPF_ART039_001","MEX_ACTOR_SS_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_LOAPF_ART039_001","Ley Orgánica de la Administración Pública Federal","Artículo 39","","","","","","","SS coordina dependencias y entidades públicas prestadoras de servicios de salud"
"E_2ef8c493","MEX_PROV_LOAPF_ART039_002","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART039_002","Ley Orgánica de la Administración Pública Federal","Artículo 39","","","","","","","Secretaría de Salud"
"E_3cc57deb","MEX_PROV_LOAPF_ART039_002","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_LOAPF_ART039_002","Ley Orgánica de la Administración Pública Federal","Artículo 39","","","","","","","poner en vigor medidas contra enfermedades transmisibles y no transmisibles; actuar como autoridad sanitaria; ejercer ac…"
"E_c0bbee46","MEX_PROV_LOAPF_ART039_002","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_LOAPF_ART039_002","Ley Orgánica de la Administración Pública Federal","Artículo 39","","","","","","","vigilar el cumplimiento de la LGS, sus reglamentos y demás disposiciones aplicables"
"E_ca3ea709","MEX_PROV_RISI_ART001_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART001_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 1o.","","","","","","","Secretaría de Salud"
"E_aa123c26","MEX_PROV_RISI_ART001_001","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_RISI_ART001_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 1o.","","","","","","","proveer observancia de la Ley General de Salud en materia de sanidad internacional"
"E_9e28e1b5","MEX_PROV_RISI_ART002_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART002_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 2o.","","","","","","","Secretaría de Salud; Secretaría de Gobernación; Secretaría de Relaciones Exteriores; Secretaría de Marina; Secretaría de…"
"E_cfef34ce","MEX_PROV_RISI_ART002_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_RISI_ART002_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 2o.","","","","","","","SS tiene a su cargo la operación de los servicios de sanidad internacional en puertos, fronteras y lugares autorizados p…"
"E_210198a1","MEX_PROV_RISI_ART002_001","MEX_ACTOR_SS_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_RISI_ART002_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 2o.","","","","","","","aplicación compartida entre SS y otras secretarías (Gobernación, SRE, Marina, SCT); SS lidera servicios operativos"
"E_787e40b9","MEX_PROV_RISI_ART003_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART003_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 3o.","","","","","","","Secretaría de Salud"
"E_9a05c44d","MEX_PROV_RISI_ART003_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_RISI_ART003_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 3o.","","","","","","","SS emite normas técnicas publicadas en DOF y Gaceta Sanitaria para servicios de sanidad internacional"
"E_b8324384","MEX_PROV_RISI_ART003_001","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_RISI_ART003_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 3o.","","","","","","","servicios de sanidad internacional se rigen también por tratados y convenciones internacionales"
"E_2f643828","MEX_PROV_RISI_ART003_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_RISI_ART003_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 3o.","","","","","","","publicación en DOF y Gaceta Sanitaria de normas técnicas aplicables"
"E_500fc9e5","MEX_PROV_RISI_ART006_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART006_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 6o.","","","","","","","Secretaría de Salud"
"E_f28863f7","MEX_PROV_RISI_ART006_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_RISI_ART006_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 6o.","","","","","","","impedir o restringir entrada o salida de vehículos, personas y carga cuando representen riesgo para la salud"
"E_507f64dd","MEX_PROV_RISI_ART011_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART011_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 11","","","","","","","Secretaría de Salud; Organización Mundial de la Salud"
"E_62000da6","MEX_PROV_RISI_ART011_001","MEX_ACTOR_SS_001","grants_power_to","grants power to","2.0","mexico_legal_provisions","MEX_PROV_RISI_ART011_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 11","","","","","","","SS determina sistemas de obtención y difusión de información epidemiológica internacional"
"E_570a23ac","MEX_PROV_RISI_ART011_001","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_RISI_ART011_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 11","","","","","","","información epidemiológica internacional se basa en Boletín Epidemiológico Nacional y datos de OMS y organismos internac…"
"E_82865e40","MEX_PROV_RISI_ART011_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_RISI_ART011_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 11","","","","","","","sistemas de información determinados por SS para obtención y difusión de datos epidemiológicos internacionales"
"E_ce2e3ba4","MEX_PROV_RISI_ART011_001","MEX_ACTOR_SS_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_RISI_ART011_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 11","","","","","","","vínculo entre SS y OMS para información epidemiológica internacional"
"E_834fde4e","MEX_PROV_RISI_ART014_001","MEX_ACTOR_SS_001","mentions_actor","mentions actor","1.0","mexico_legal_provisions","MEX_PROV_RISI_ART014_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 14","","","","","","","Secretaría de Salud; Organización Mundial de la Salud"
"E_6e29a0a5","MEX_PROV_RISI_ART014_001","MEX_ACTOR_SS_001","creates_duty_for","creates duty for","1.5","mexico_legal_provisions","MEX_PROV_RISI_ART014_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 14","","","","","","","SS debe notificar a OMS por la vía más rápida las medidas sanitarias internacionales adoptadas, incluyendo restricciones…"
"E_bcd625a9","MEX_PROV_RISI_ART014_001","MEX_ACTOR_SS_001","creates_procedure_for","creates procedure for","1.5","mexico_legal_provisions","MEX_PROV_RISI_ART014_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 14","","","","","","","notificación inmediata a OMS de medidas temporales o permanentes de sanidad internacional"
"E_db5e45c8","MEX_PROV_RISI_ART014_001","MEX_ACTOR_SS_001","coordinates_with","coordinates with","1.5","mexico_legal_provisions","MEX_PROV_RISI_ART014_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 14","","","","","","","canal de notificación SS-OMS para medidas de sanidad internacional"
